iotkey,tripid,tripstarttime,tripendtime,tripdistance,clat,clon,tripmaxacc,tripmaxacctime
11051_SO74253_222,bb4817a0-2c64-417d-a3d6-da27403a51af,8/15/2010 10:24,8/15/2010 10:26,0.401999999,-26.80213917,153.1317731,9.100000381,8/15/2010 10:25
11013_SO74908_222,18d4b6e3-0dea-477e-b2c0-17ea74b5504c,8/14/2010 15:13,8/14/2010 15:13,0,44.54378128,-122.8864975,0,8/14/2010 15:13
11013_SO74908_222,dedea12f-6ebe-4bf8-9227-07e75d3d25d7,8/14/2010 4:12,8/14/2010 4:15,0.502999999,44.56542397,-122.9095826,9.899999619,8/14/2010 4:15
11086_SO73610_222,92b826f4-7c34-4d83-b871-be348ec93447,8/13/2010 15:48,8/13/2010 15:52,1.250000004,34.02274159,-118.4808993,9.100000381,8/13/2010 15:49
11074_SO54893_222,c7df0990-9d30-46c2-9f72-72fb6f709747,8/13/2010 4:34,8/13/2010 6:02,15.95500004,-31.96449369,115.9342494,10,8/13/2010 5:14
11066_SO66656_222,439bf062-d19b-4e56-bf46-ca9aeb684675,8/13/2010 4:18,8/13/2010 4:54,10.71800002,44.52793239,-122.9120232,9.899999619,8/13/2010 4:47
11013_SO74908_222,6a12bece-56f3-4fde-af58-467f90c77778,8/12/2010 20:21,8/12/2010 20:21,0,44.54167938,-122.9009933,0,8/12/2010 20:21
11086_SO73610_222,dbb17d61-999f-449c-b844-d6369d80ebbf,8/12/2010 19:54,8/12/2010 19:54,0,34.02294159,-118.4953766,0,8/12/2010 19:54
11029_SO57294_222,1d8c8544-7359-4a51-9dc3-229450a1c559,8/12/2010 8:53,8/12/2010 9:19,8.544000026,-36.75852274,144.2843648,10,8/12/2010 9:16
11045_SO55973_222,0371db78-3bbc-4953-9fc2-2b0d35948473,8/12/2010 2:50,8/12/2010 3:02,5.094000019,-33.94490281,151.2242221,9.899999619,8/12/2010 2:52
11013_SO74908_222,6a81e55f-bc8e-4835-8e7f-4d1f799b00e7,8/11/2010 8:06,8/11/2010 8:06,0,44.53522873,-122.9061508,0,8/11/2010 8:06
11086_SO73610_222,4d10ba26-a76a-4cb0-b002-9fa5db2265b4,8/11/2010 6:30,8/11/2010 6:33,0.895000007,34.03175616,-118.5014486,9.600000381,8/11/2010 6:33
11086_SO73610_222,ed656ccc-54f5-4c59-adbe-f1c6213f6018,8/8/2010 12:05,8/8/2010 12:07,0.702000003,34.03256695,-118.5040524,8.800000191,8/8/2010 12:05
11056_SO59194_222,02ab787e-eca7-4a4f-8dec-82677289358f,8/8/2010 4:22,8/8/2010 4:27,1.721000008,-25.2680319,133.7977526,9.899999619,8/8/2010 4:22
11013_SO74908_222,6c287a33-2e6e-49da-8a2a-8288f1844b9a,8/7/2010 20:19,8/7/2010 20:19,0,44.55334854,-122.9036179,0,8/7/2010 20:19
11074_SO54893_222,ee23e40d-7583-4ffd-a7ae-b943248e7b99,8/7/2010 17:07,8/7/2010 18:02,22.83900002,-31.96314468,115.9306119,9.899999619,8/7/2010 17:29
11051_SO74253_222,fc4e8e7c-0d4f-4ac8-abc9-bad0cd94d5a9,8/6/2010 23:52,8/7/2010 0:12,2.496000006,-26.81176367,153.1273849,10,8/6/2010 23:55
11086_SO73610_222,9837ab1c-531a-4e58-be9d-052527778248,8/6/2010 20:46,8/6/2010 20:46,0,34.02273941,-118.4884796,0,8/6/2010 20:46
11086_SO73610_222,64b8f9f4-fc2d-43ca-b12a-6b72bdd68d28,8/5/2010 16:34,8/5/2010 16:35,0.226,34.02318192,-118.5052444,8.399999619,8/5/2010 16:34
11013_SO74908_222,4193c8df-9583-44c8-8a2d-f41878b0d3e0,8/4/2010 4:06,8/4/2010 4:07,0.175000001,44.5356369,-122.8850555,9.300000191,8/4/2010 4:06
11066_SO66656_222,221787c5-66e5-4699-b2ba-38f6fc9230af,8/3/2010 16:22,8/3/2010 16:38,5.146000013,44.54360605,-122.9164724,9.899999619,8/3/2010 16:22
11086_SO73610_222,263244ce-19cf-4c80-84ec-da8a83f77f54,8/2/2010 23:23,8/2/2010 23:25,0.772,34.02230535,-118.4970093,10,8/2/2010 23:24
11013_SO74908_222,ad9c9f5c-e1c9-4e8d-aa25-5aaa647346af,8/2/2010 12:46,8/2/2010 12:46,0,44.52553177,-122.9017029,0,8/2/2010 12:46
11086_SO73610_222,d6f08d2c-0366-477a-b77d-24bc6fd55d88,8/2/2010 9:37,8/2/2010 9:39,0.504999999,34.04158988,-118.4764909,9.899999619,8/2/2010 9:38
11051_SO74253_222,159713b5-20a0-40e3-93d5-f86cd8481d8b,8/1/2010 7:17,8/1/2010 7:32,5.914999971,-26.81174081,153.1226395,9.899999619,8/1/2010 7:25
11029_SO57294_222,f9e2ab48-7093-4487-b38a-b08c1f0e1dce,8/1/2010 1:07,8/1/2010 1:47,10.30100005,-36.74506747,144.2835707,10,8/1/2010 1:17
11045_SO55973_222,42293248-fd95-48c9-9397-6c5fd68f6815,7/31/2010 20:54,7/31/2010 21:17,8.09900005,-33.99165693,151.2310235,10,7/31/2010 21:06
11086_SO73610_222,e2092f19-4bb7-4cc8-9b56-9f7fcf71747b,7/30/2010 20:09,7/30/2010 20:12,0.790000003,34.03717961,-118.5022906,9.399999619,7/30/2010 20:11
11013_SO74908_222,4847bcf7-e487-40e1-b226-a270a2038ad8,7/30/2010 17:49,7/30/2010 17:49,0,44.52733994,-122.8830872,0,7/30/2010 17:49
11056_SO59194_222,e18da1a9-7ba2-4b2e-b08a-931a5787c8dc,7/29/2010 4:46,7/29/2010 4:50,1.189999994,-25.26568725,133.7733127,8.300000191,7/29/2010 4:48
11086_SO73610_222,9e5a65a1-61bb-4ea4-ae8a-b5fc04c2a9c0,7/28/2010 19:46,7/28/2010 19:46,0.235999998,34.03076859,-118.4893982,8.600000381,7/28/2010 19:46
11086_SO73610_222,22cc4c36-d785-4e59-bf43-0eeaacc3504a,7/27/2010 17:22,7/27/2010 17:23,0.378000002,34.02251271,-118.4945254,9.800000191,7/27/2010 17:23
11013_SO74908_222,d5cbd96b-70f9-4ba1-a936-5e1d89330556,7/27/2010 16:37,7/27/2010 16:41,0.977,44.54621942,-122.8983062,8.699999809,7/27/2010 16:40
11066_SO66656_222,f5f4b517-b929-4020-9e9a-c1488b710ab5,7/27/2010 12:37,7/27/2010 13:04,8.362999994,44.52256883,-122.9068153,9.899999619,7/27/2010 12:54
11029_SO57294_222,f809e433-3467-4ae8-ae07-8ca0705f75a1,7/25/2010 21:00,7/25/2010 22:10,15.97600003,-36.76034878,144.2905325,10,7/25/2010 22:09
11013_SO74908_222,e63a3fc1-d25e-4709-aed5-300e1d677a8b,7/25/2010 19:49,7/25/2010 19:52,0.666999999,44.53702698,-122.9039265,9.600000381,7/25/2010 19:50
11074_SO54893_222,e3ac6638-a270-4920-aff2-479d78036544,7/25/2010 12:37,7/25/2010 13:17,10.01300001,-31.9533282,115.9186758,10,7/25/2010 12:54
11086_SO73610_222,18787553-6ded-49c1-ba84-de11724ac649,7/24/2010 21:48,7/24/2010 21:49,0.228000004,34.00308863,-118.4794655,9,7/24/2010 21:49
11013_SO74908_222,13e69069-5b15-45db-bf04-94fdd5df3ddd,7/24/2010 10:41,7/24/2010 10:41,0,44.5392189,-122.8949738,0,7/24/2010 10:41
11086_SO73610_222,439c58a7-4009-453e-9d43-35903a41ee96,7/23/2010 18:51,7/23/2010 18:53,0.574999999,34.0256993,-118.4951681,10,7/23/2010 18:53
11013_SO74908_222,370430fb-fb3d-49f1-b558-85a23d5df3c9,7/22/2010 14:35,7/22/2010 14:42,1.591000013,44.56022132,-122.899324,9.399999619,7/22/2010 14:41
11051_SO74253_222,3253e57c-fdf5-41d4-bb9e-a221092892b8,7/21/2010 22:53,7/21/2010 22:59,1.049999997,-26.80591387,153.1254207,9.899999619,7/21/2010 22:56
11045_SO55973_222,484931a0-7c19-4abe-beb7-0dbdcdedbe3e,7/21/2010 19:42,7/21/2010 20:11,6.792000015,-33.97222741,151.2231714,10,7/21/2010 20:10
11013_SO74908_222,e4defd78-fca4-43c4-b181-21f909de5c89,7/20/2010 6:38,7/20/2010 6:38,0,44.54861832,-122.8891373,0,7/20/2010 6:38
11029_SO57294_222,dce96df0-787e-4132-ae4b-20613c23db22,7/20/2010 6:15,7/20/2010 6:43,9.553000053,-36.74240972,144.2867862,9.899999619,7/20/2010 6:17
11056_SO59194_222,797d0d99-c52f-4931-b9ae-86ba3443c094,7/18/2010 1:14,7/18/2010 1:25,3.868000012,-25.27028062,133.7811855,9.899999619,7/18/2010 1:24
11086_SO73610_222,4e902877-3c63-41b7-97f5-9a4149d63577,7/17/2010 20:30,7/17/2010 20:33,0.904000008,34.01684846,-118.4939342,9.699999809,7/17/2010 20:33
11086_SO73610_222,aa9dde44-e007-45dd-90f3-64138cff7154,7/17/2010 7:14,7/17/2010 7:16,0.892000008,34.0229104,-118.4868011,10,7/17/2010 7:14
11013_SO74908_222,97cc86ff-244e-4aa7-9818-f9888a9f05f3,7/16/2010 18:10,7/16/2010 18:13,0.697999999,44.5218953,-122.9082972,9.399999619,7/16/2010 18:13
11086_SO73610_222,ef8f93a0-cdac-46f5-8777-4dd5b16875a4,7/16/2010 17:53,7/16/2010 17:55,0.774000008,34.02650217,-118.4794423,9.600000381,7/16/2010 17:53
11029_SO57294_222,ec1fbad2-eaf6-4178-9c67-4730f23868ff,7/15/2010 7:38,7/15/2010 8:06,9.981999984,-36.76608233,144.2843078,10,7/15/2010 7:42
11066_SO66656_222,10ecb7f8-95e9-4137-8386-b7e966d7a8e4,7/15/2010 3:59,7/15/2010 4:38,14.02400008,44.54250467,-122.8991896,9.800000191,7/15/2010 4:27
11074_SO54893_222,011ea666-bc79-4c25-8d3b-dec548d4dbd4,7/14/2010 14:25,7/14/2010 15:18,16.57200004,-31.95314852,115.9691544,10,7/14/2010 14:39
11086_SO73610_222,439390da-30a5-42fc-a954-fc855ea7acef,7/13/2010 22:37,7/13/2010 22:37,0,34.02511978,-118.4872894,0,7/13/2010 22:37
11086_SO73610_222,7cffea25-691c-4a09-a165-aecfc6af50e1,7/13/2010 2:15,7/13/2010 2:24,1.472000012,34.03227858,-118.4850625,9.899999619,7/13/2010 2:21
11045_SO55973_222,45579ca9-9bc8-47bc-91d4-2f65974965cc,7/12/2010 19:09,7/12/2010 19:43,8.848000023,-33.9626196,151.2022327,9.899999619,7/12/2010 19:25
11013_SO74908_222,d412058a-1152-49a0-9370-4016f49f6b77,7/12/2010 5:06,7/12/2010 5:07,0.196000006,44.55310313,-122.885423,9,7/12/2010 5:07
11086_SO73610_222,1d98fe3b-82ff-4809-a040-668c431bb262,7/11/2010 18:39,7/11/2010 18:39,0,34.03627014,-118.5036697,0,7/11/2010 18:39
11051_SO74253_222,7b35c557-7c9c-4078-abcc-3d00236fced4,7/11/2010 4:43,7/11/2010 5:04,3.787000012,-26.80152192,153.1416833,9.899999619,7/11/2010 4:58
11013_SO74908_222,851438a9-bb5a-43bd-8f1b-5e762cf2aea8,7/10/2010 22:04,7/10/2010 22:04,0,44.52645874,-122.8940201,0,7/10/2010 22:04
11086_SO73610_222,df098163-f9fc-4393-8237-de8c84faa9b5,7/9/2010 1:23,7/9/2010 1:26,0.748000003,34.00114992,-118.4815165,9.100000381,7/9/2010 1:24
11013_SO74908_222,183f5c73-f734-4b13-8175-daaf932b134d,7/8/2010 9:00,7/8/2010 9:02,0.529999993,44.54633578,-122.9007452,9.600000381,7/8/2010 9:02
11066_SO66656_222,516cb1c8-dcfb-473d-b00a-c3a579d41817,7/8/2010 4:30,7/8/2010 5:07,12.60200001,44.52316842,-122.9032051,10,7/8/2010 4:43
11029_SO57294_222,91e76aa0-7df1-4d9b-bd6a-79509198f401,7/7/2010 10:00,7/7/2010 10:26,6.569999999,-36.74961721,144.2875791,9.899999619,7/7/2010 10:08
11045_SO55973_222,b0d51a47-0881-4e6d-95f6-f98ed5187ab7,7/6/2010 9:47,7/6/2010 9:58,3.054000018,-33.97663296,151.2169231,9.899999619,7/6/2010 9:56
11013_SO74908_222,61f7b797-8973-406f-864f-74558059189c,7/5/2010 17:30,7/5/2010 17:30,0,44.53921127,-122.886879,0,7/5/2010 17:30
11074_SO54893_222,6a0061b1-3568-4978-9d52-5643e82e829e,7/5/2010 9:00,7/5/2010 9:32,14.31900002,-31.94202006,115.921913,9.899999619,7/5/2010 9:06
11056_SO59194_222,04ce0274-fbd1-42fa-98c1-ac17e157fecd,7/4/2010 21:51,7/4/2010 21:58,1.336000005,-25.27737835,133.7989129,9.899999619,7/4/2010 21:51
11086_SO73610_222,b97efa20-1b4f-4fff-bbb6-b87680d272f1,7/4/2010 0:14,7/4/2010 0:14,0,34.02853012,-118.4852295,0,7/4/2010 0:14
11013_SO74908_222,129361de-3ae3-4320-a7c5-82bfd6c3e743,7/3/2010 19:12,7/3/2010 19:16,0.829000007,44.55785068,-122.8863589,9.899999619,7/3/2010 19:12
11086_SO73610_222,dd348a8f-27bc-4604-8bef-575f76536ab3,7/2/2010 4:54,7/2/2010 4:55,0.342000002,34.02024031,-118.4685907,9.899999619,7/2/2010 4:54
11013_SO74908_222,7613f428-e26f-4b1c-b699-7a0f819ec812,7/1/2010 13:24,7/1/2010 13:24,0,44.54278183,-122.9046936,0,7/1/2010 13:24
11066_SO66656_222,a822d596-564f-4083-9c44-77c28642c4ed,7/1/2010 2:10,7/1/2010 2:37,9.391000014,44.52620978,-122.9158902,9.899999619,7/1/2010 2:24
11051_SO74253_222,f0f6d5e0-40f9-492b-8c74-d4b3681d591d,6/30/2010 19:10,6/30/2010 19:43,5.178000016,-26.80145532,153.1407397,10,6/30/2010 19:34
11013_SO74908_222,3f533be3-811d-44a3-bd7e-f22edd729b14,6/30/2010 6:29,6/30/2010 6:33,0.749000005,44.54418988,-122.887625,9.199999809,6/30/2010 6:31
11086_SO73610_222,c27049a0-18dd-459c-b7ef-4cdb1add077f,6/29/2010 14:27,6/29/2010 14:27,0,34.0281601,-118.4919891,0,6/29/2010 14:27
11086_SO73610_222,d37339cc-2fcb-451a-a665-359595348050,6/29/2010 3:28,6/29/2010 3:35,1.926000014,34.02122844,-118.4891065,9,6/29/2010 3:33
11086_SO73610_222,1052bf06-fb18-44ef-b551-272817970401,6/27/2010 15:12,6/27/2010 15:12,0,34.02183914,-118.4956131,0,6/27/2010 15:12
11074_SO54893_222,52562210-bd60-433b-9c5f-8ef5507d2442,6/27/2010 9:35,6/27/2010 11:01,11.26500005,-31.96618961,115.9378692,10,6/27/2010 9:49
11086_SO73610_222,a9dcfb61-578c-4006-be57-c93152c050ab,6/27/2010 4:35,6/27/2010 4:37,0.618999995,34.01472219,-118.4935385,9.800000191,6/27/2010 4:36
11056_SO59194_222,96b2c982-c75b-41d6-9b54-8cb7f15adca0,6/26/2010 18:46,6/26/2010 19:03,5.19700001,-25.28216133,133.7829148,9.600000381,6/26/2010 19:00
11013_SO74908_222,c52ec886-6239-40cd-bf3d-4478f90a8633,6/26/2010 18:40,6/26/2010 18:40,0,44.56507111,-122.8948364,0,6/26/2010 18:40
11029_SO57294_222,020f13e6-9638-4e62-82c5-ee70137211b9,6/26/2010 1:13,6/26/2010 1:51,10.71600004,-36.75288321,144.288913,10,6/26/2010 1:23
11045_SO55973_222,75c00154-8134-43c6-b3d4-0f3a0870aa21,6/24/2010 20:33,6/24/2010 21:08,11.93400004,-33.94902501,151.2152532,9.899999619,6/24/2010 20:55
11051_SO74253_222,ebbc48ca-9e42-4d46-a5d2-cc76da6a5ea4,6/24/2010 2:15,6/24/2010 2:27,2.324,-26.8080516,153.1274612,10,6/24/2010 2:17
11086_SO73610_222,61cc0bda-d3b0-46e9-a9e9-d0dba838bdd9,6/23/2010 12:51,6/23/2010 12:53,0.521000002,34.02956467,-118.48787,9,6/23/2010 12:52
11013_SO74908_222,085cbfc2-b4ab-490c-900c-93d1c3909532,6/23/2010 2:42,6/23/2010 2:44,0.436000003,44.54428658,-122.8940764,9.600000381,6/23/2010 2:43
11013_SO74908_222,999d841a-f8ab-4ab1-a438-93061fdad118,6/21/2010 23:39,6/21/2010 23:42,0.888000015,44.55022673,-122.9071447,9.600000381,6/21/2010 23:41
11013_SO74908_222,568ac035-c077-46e5-b764-e387342e6af9,6/21/2010 1:39,6/21/2010 1:39,0,44.56143951,-122.9060364,0,6/21/2010 1:39
11056_SO59194_222,f5e1637f-03b6-4ff7-b58e-46b85c25e16b,6/18/2010 19:40,6/18/2010 20:00,6.927000031,-25.28879917,133.7619969,9.899999619,6/18/2010 19:56
11029_SO57294_222,66372ade-3211-40dd-a480-c00339e89561,6/18/2010 6:07,6/18/2010 6:35,8.459000017,-36.73379314,144.2745589,10,6/18/2010 6:13
11051_SO74253_222,a3351f24-d372-47f3-9361-5b67f00ae685,6/17/2010 17:27,6/17/2010 17:41,3.922000002,-26.80001362,153.1338848,9.899999619,6/17/2010 17:34
11013_SO74908_222,7273a14f-a048-45e2-bc27-4748b7ca1f07,6/17/2010 12:22,6/17/2010 12:26,0.688000003,44.52891903,-122.8997913,10,6/17/2010 12:24
11086_SO73610_222,19351343-a273-46ab-9125-34c3e0280cd8,6/17/2010 9:47,6/17/2010 9:47,0,34.02270889,-118.4830399,0,6/17/2010 9:47
11013_SO74908_222,9391fd99-8879-4afb-9851-2a6e5dd5efba,6/16/2010 8:10,6/16/2010 8:13,0.586000003,44.55042805,-122.9012869,9,6/16/2010 8:11
11066_SO66656_222,778c53ad-40a3-40f8-b42b-966b8a64b401,6/15/2010 20:54,6/15/2010 21:26,10.446,44.54650245,-122.9079174,10,6/15/2010 21:04
11086_SO73610_222,63060f4f-7423-4370-a860-e1dd1f578519,6/15/2010 13:12,6/15/2010 13:14,0.975000005,34.0174224,-118.5037649,9.5,6/15/2010 13:12
11013_SO74908_222,7ac778b5-28fc-40d7-99a3-9270fa85c387,6/15/2010 0:37,6/15/2010 0:37,0.050000001,44.53845978,-122.8999214,5.400000095,6/15/2010 0:37
11045_SO55973_222,5461e09b-4366-4abc-a7ff-a868802bf5fc,6/14/2010 18:21,6/14/2010 18:55,8.717000026,-33.96238021,151.2385014,10,6/14/2010 18:27
11074_SO54893_222,0b21c031-a826-4cf5-9c93-b50c9315db16,6/14/2010 4:17,6/14/2010 5:07,21.08400002,-31.94233562,115.9455863,10,6/14/2010 4:42
11029_SO57294_222,5d78f772-3c06-4291-8784-11ce3d24e8bc,6/13/2010 9:16,6/13/2010 10:00,7.37000002,-36.75925141,144.269442,9.899999619,6/13/2010 9:58
11056_SO59194_222,4cfd62cc-8f2b-4006-a746-4c38b7d3a09b,6/10/2010 16:13,6/10/2010 16:24,3.159999996,-25.30418578,133.7842712,9.800000191,6/10/2010 16:22
11086_SO73610_222,faecc18b-c0e3-44d9-974d-84354294ba24,6/10/2010 8:32,6/10/2010 8:32,0,34.01963043,-118.5110626,0,6/10/2010 8:32
11013_SO74908_222,4b9f407b-56ce-4ad9-af59-ab46e5e2e6ca,6/10/2010 2:31,6/10/2010 2:33,0.293000005,44.54172431,-122.8823861,9.699999809,6/10/2010 2:32
11066_SO66656_222,dff4bc39-2ce2-4fe9-9032-7aa1ab6ca5c3,6/9/2010 7:19,6/9/2010 8:03,13.85500002,44.54648979,-122.9078471,10,6/9/2010 7:53
11086_SO73610_222,393aa14a-4c1b-48dd-b1eb-4704769689e5,6/9/2010 2:17,6/9/2010 2:20,0.938000005,34.02734618,-118.4896712,9.300000191,6/9/2010 2:17
11013_SO74908_222,039e562a-2889-484c-b92c-f3a704e8d944,6/9/2010 0:04,6/9/2010 0:04,0,44.54190826,-122.9020081,0,6/9/2010 0:04
11051_SO74253_222,829768a5-b33f-4007-b5af-ae17c5528a9c,6/8/2010 17:19,6/8/2010 17:47,4.207000013,-26.80718158,153.1297627,9.899999619,6/8/2010 17:39
11086_SO73610_222,98e8072a-33fd-4568-b230-3efa447f88db,6/7/2010 16:00,6/7/2010 16:00,0.229000002,34.02569427,-118.4909164,8.800000191,6/7/2010 16:00
11029_SO57294_222,8a1a387d-4841-4aee-9174-154c9c67ef4c,6/7/2010 6:51,6/7/2010 7:10,6.778000042,-36.74558255,144.2645715,9.899999619,6/7/2010 6:51
11045_SO55973_222,4800d30d-48ff-4cfa-a053-0ca26f139b65,6/7/2010 3:07,6/7/2010 3:22,5.026000002,-33.96882642,151.2356929,10,6/7/2010 3:18
11013_SO74908_222,86f274bd-f074-4d64-afd7-dd65236bd135,6/6/2010 13:32,6/6/2010 13:32,0,44.5504303,-122.9061584,0,6/6/2010 13:32
11086_SO73610_222,0932837a-eb39-4d2d-8d13-237754a62925,6/5/2010 6:49,6/5/2010 6:51,0.565000005,34.01735834,-118.5010851,9.5,6/5/2010 6:50
11013_SO74908_222,a42b5caa-0d96-49e6-b30d-bc68ee9d66ea,6/4/2010 18:37,6/4/2010 18:37,0,44.5464592,-122.8981094,0,6/4/2010 18:37
11013_SO74908_222,226564ce-1ddd-48db-895d-c00a7af26c2b,6/3/2010 6:42,6/3/2010 6:47,0.88900001,44.5606495,-122.8938466,9.899999619,6/3/2010 6:42
11086_SO73610_222,3c5d2525-9f45-4add-99b7-5f3036ddc252,6/2/2010 20:25,6/2/2010 20:33,2.295000013,34.01026819,-118.4933444,9.800000191,6/2/2010 20:26
11013_SO74908_222,3c2c9042-613a-460d-aaa0-a82e4ba7a414,6/1/2010 17:00,6/1/2010 17:05,0.941999996,44.53582905,-122.9091449,9.699999809,6/1/2010 17:02
11074_SO54893_222,0d6bdcc8-3974-464a-bb66-8305825bd035,5/31/2010 14:21,5/31/2010 15:55,16.26900004,-31.97345313,115.9213581,10,5/31/2010 15:53
11051_SO74253_222,a7b59cd9-c66d-4682-aa55-00a40f4db6cf,5/31/2010 7:32,5/31/2010 7:50,4.419000009,-26.79568643,153.1364586,9.899999619,5/31/2010 7:43
11056_SO59194_222,c324fefc-f779-41d9-a526-019f92183015,5/30/2010 16:46,5/30/2010 16:59,4.004000006,-25.28796233,133.7735109,9.899999619,5/30/2010 16:55
11086_SO73610_222,a59cc963-82ca-471e-9d26-293a7685ab74,5/30/2010 13:05,5/30/2010 13:05,0,34.030159,-118.4790726,0,5/30/2010 13:05
11013_SO74908_222,09f15791-9ac8-478d-babf-7c719b9f1226,5/29/2010 4:31,5/29/2010 4:31,0,44.55490875,-122.8986282,0,5/29/2010 4:31
11029_SO57294_222,b2aba85f-9ca5-4c84-be89-6a6a0704e63e,5/28/2010 23:01,5/29/2010 0:15,22.502,-36.75906889,144.268838,10,5/28/2010 23:28
11066_SO66656_222,54e3a1df-789d-4a03-85e1-0341d781c5f6,5/28/2010 16:33,5/28/2010 17:03,6.152000016,44.55123455,-122.8877475,10,5/28/2010 16:48
11086_SO73610_222,5ddd7cd2-9b0c-4a6b-8b89-bb84cbe3901a,5/28/2010 6:00,5/28/2010 6:00,0,34.02896118,-118.4877167,0,5/28/2010 6:00
11086_SO73610_222,313b914a-38d6-45a7-9128-0cd2abba0eb1,5/26/2010 21:46,5/26/2010 21:47,0.208000001,34.02863464,-118.4922333,9.600000381,5/26/2010 21:47
11013_SO74908_222,ce16b549-b5e2-4644-a438-85f2c367be60,5/26/2010 2:52,5/26/2010 3:04,2.272000032,44.53101557,-122.8918952,9.899999619,5/26/2010 2:54
11013_SO74908_222,7d93e282-9fe2-4424-9980-9be6b6ffdbf1,5/25/2010 10:43,5/25/2010 10:43,0,44.53768158,-122.9057617,0,5/25/2010 10:43
11086_SO73610_222,933cc6d3-15bb-436a-a4c4-08f276cfda4d,5/24/2010 21:32,5/24/2010 21:32,0,34.0304184,-118.4998703,0,5/24/2010 21:32
11056_SO59194_222,1d600130-e361-4f0a-9341-4a4214f436cb,5/24/2010 9:02,5/24/2010 9:17,4.978000022,-25.28250821,133.7741833,9.699999809,5/24/2010 9:03
11045_SO55973_222,f1b9edb9-e880-4795-bd05-85a8485964d2,5/23/2010 22:19,5/23/2010 23:03,13.71300005,-33.97332464,151.2264115,10,5/23/2010 22:44
11013_SO74908_222,739b7c03-2bee-4fe9-82f6-06739b194df0,5/22/2010 12:06,5/22/2010 12:06,0,44.54862976,-122.894989,0,5/22/2010 12:06
11029_SO57294_222,435d3ea1-f38d-4b08-8532-93f8f2212e06,5/22/2010 4:03,5/22/2010 5:23,16.03500005,-36.74913828,144.2934354,10,5/22/2010 4:11
11074_SO54893_222,c02e9a21-32bb-4cad-8208-c479be9771ca,5/21/2010 9:30,5/21/2010 10:03,8.373000022,-31.96255792,115.9400831,10,5/21/2010 9:58
11051_SO74253_222,d7bf80ea-436d-4ff8-a89e-6d9093aca511,5/20/2010 20:03,5/20/2010 20:24,6.978000013,-26.81360174,153.1226592,9.899999619,5/20/2010 20:21
11086_SO73610_222,144dfc1a-a6d2-45cf-b0b6-5192217cee23,5/20/2010 7:24,5/20/2010 7:26,1.006999996,34.0325386,-118.4886378,9.399999619,5/20/2010 7:25
11066_SO66656_222,92bbf2c3-2652-4aeb-981f-25fd19651538,5/20/2010 3:08,5/20/2010 3:43,12.00800003,44.52826183,-122.9175268,10,5/20/2010 3:29
11013_SO74908_222,18430443-7bba-46b9-b3c6-724e3f888121,5/19/2010 5:52,5/19/2010 5:52,0,44.5377388,-122.9097214,0,5/19/2010 5:52
11086_SO73610_222,49551ed2-82b1-4067-9e87-b0234ddf92f8,5/18/2010 0:30,5/18/2010 0:31,0.256000001,34.01200213,-118.4999444,8.199999809,5/18/2010 0:31
11045_SO55973_222,0d3e13f1-e4db-4f8a-bbd1-8181dc228fd6,5/17/2010 8:31,5/17/2010 9:19,10.38600004,-33.96762706,151.22151,10,5/17/2010 9:09
11074_SO54893_222,9709aabd-a8dd-4d27-af55-5d9899d5a74b,5/15/2010 22:55,5/16/2010 1:44,21.17500009,-31.94182434,115.930676,10,5/16/2010 0:30
11086_SO73610_222,e8882c61-533f-4523-9083-c9fb9ad2a872,5/15/2010 4:03,5/15/2010 4:03,0,34.02293015,-118.4881363,0,5/15/2010 4:03
11029_SO57294_222,ec6490cf-7811-43c5-a267-eedd993301b6,5/14/2010 19:12,5/14/2010 19:40,7.763000019,-36.76018163,144.3050798,10,5/14/2010 19:20
11056_SO59194_222,b0aa03d4-9241-4b8a-b5ff-ac9de5a96cb1,5/14/2010 19:11,5/14/2010 19:21,3.232000008,-25.28141219,133.7729596,9.800000191,5/14/2010 19:14
11066_SO66656_222,834dc6cd-fe78-430f-8eeb-9b93ba91f451,5/14/2010 11:54,5/14/2010 12:16,5.703000015,44.53055844,-122.9280953,10,5/14/2010 11:59
11051_SO74253_222,274c7ed5-1470-494a-a29b-8817c79d6b0d,5/13/2010 7:55,5/13/2010 8:12,3.676000012,-26.8108002,153.1354006,9.800000191,5/13/2010 8:00
11013_SO74908_222,ff744409-ffb4-4ac7-812f-78a7ecdcee90,5/11/2010 16:56,5/11/2010 16:56,0,44.54024887,-122.8956985,0,5/11/2010 16:56
11086_SO73610_222,03cdbd4b-0553-443b-a7ce-c1f74f80764d,5/11/2010 9:35,5/11/2010 9:35,0,34.03303909,-118.4993896,0,5/11/2010 9:35
11013_SO74908_222,0c3e38cb-975b-428e-831d-66d181508255,5/9/2010 14:56,5/9/2010 15:00,0.897999996,44.53507757,-122.8924637,9.5,5/9/2010 14:58
11086_SO73610_222,ca02ca75-94a9-4028-8412-0b7460babfee,5/9/2010 10:04,5/9/2010 10:04,0,34.03120041,-118.4911118,0,5/9/2010 10:04
11074_SO54893_222,d61145b3-b8dd-473c-a060-2ef22814eb03,5/8/2010 1:45,5/8/2010 2:34,12.01900001,-31.95789805,115.9410826,10,5/8/2010 2:34
11045_SO55973_222,771c6ba8-156d-4ed9-b392-7bb5173d03f7,5/7/2010 11:22,5/7/2010 11:56,13.33700007,-33.9800825,151.2302279,10,5/7/2010 11:27
